ts_event,open,high,low,close,volume
2022-01-12 21:00:00+00:00,471.07,471.55,471.04,471.13,369936
2022-01-12 22:00:00+00:00,471.03,471.19,471.01,471.06,4623
2022-01-12 23:00:00+00:00,471.11,471.17,470.86,470.86,5673
2022-01-13 09:00:00+00:00,470.65,470.9,470.38,470.85,5792
2022-01-13 10:00:00+00:00,471.0,471.48,470.9,471.2,6217
2022-01-13 11:00:00+00:00,471.29,471.56,470.8,470.8,6117
2022-01-13 12:00:00+00:00,470.79,471.41,470.71,471.27,28178
2022-01-13 13:00:00+00:00,471.28,472.13,471.0,471.99,82720
2022-01-13 14:00:00+00:00,471.99,472.88,471.75,472.36,771066
2022-01-13 15:00:00+00:00,472.35,472.52,469.18,469.95,1116015
2022-01-13 16:00:00+00:00,469.91,471.355,469.44,470.9,938917
2022-01-13 17:00:00+00:00,470.905,470.905,466.9,467.63,1374501
2022-01-13 18:00:00+00:00,467.62,468.85,466.98,468.65,1032889
2022-01-13 19:00:00+00:00,468.66,469.205,466.78,467.34,1145368
2022-01-13 20:00:00+00:00,467.35,467.37,463.47,464.54,4445191
2022-01-13 21:00:00+00:00,464.54,464.98,463.94,464.51,499307
2022-01-13 22:00:00+00:00,464.33,464.59,464.33,464.58,13095
2022-01-13 23:00:00+00:00,464.63,464.92,464.58,464.68,14732
2022-01-14 09:00:00+00:00,464.75,465.89,464.75,465.55,11024
2022-01-14 10:00:00+00:00,465.43,465.47,464.53,465.13,5559
2022-01-14 11:00:00+00:00,465.22,465.4,464.33,464.48,27516
2022-01-14 12:00:00+00:00,464.47,464.47,461.1,461.1,152493
2022-01-14 13:00:00+00:00,461.1,461.82,459.98,460.67,408050
2022-01-14 14:00:00+00:00,460.67,464.5,460.28,464.4,1931786
2022-01-14 15:00:00+00:00,464.38,464.86,461.81,462.61,1933555
2022-01-14 16:00:00+00:00,462.62,463.4,460.71,462.94,1561584
2022-01-14 17:00:00+00:00,462.94,463.29,460.54,460.65,1021173
2022-01-14 18:00:00+00:00,460.64,462.16,459.91,461.98,1324819
2022-01-14 19:00:00+00:00,461.97,463.13,461.45,462.24,1313703
2022-01-14 20:00:00+00:00,462.25,465.08,462.25,464.67,3791627
2022-01-14 21:00:00+00:00,464.68,465.72,464.62,465.67,533747
2022-01-14 22:00:00+00:00,465.69,465.69,465.37,465.45,13799
2022-01-14 23:00:00+00:00,465.46,465.47,465.3,465.33,7468
2022-01-18 09:00:00+00:00,460.49,460.6,458.4,459.3,29516
2022-01-18 10:00:00+00:00,459.4,460.1,459.2,459.6,14388
2022-01-18 11:00:00+00:00,459.7,459.87,459.0,459.7,17290
2022-01-18 12:00:00+00:00,459.7,460.75,459.66,460.7,163495
2022-01-18 13:00:00+00:00,460.64,460.74,459.69,460.43,182587
2022-01-18 14:00:00+00:00,460.51,460.58,457.15,458.12,2623670
2022-01-18 15:00:00+00:00,458.11,459.54,457.24,457.5,2148148
2022-01-18 16:00:00+00:00,457.54,458.72,456.59,458.07,1483571
2022-01-18 17:00:00+00:00,458.09,458.28,455.72,455.79,1278496
2022-01-18 18:00:00+00:00,455.81,457.32,455.47,457.16,1253537
2022-01-18 19:00:00+00:00,457.14,458.9,456.74,458.42,1138930
2022-01-18 20:00:00+00:00,458.42,458.65,455.31,456.51,4273603
2022-01-18 21:00:00+00:00,456.53,457.06,456.02,457.0,476025
2022-01-18 22:00:00+00:00,456.98,457.02,456.95,457.02,8379
2022-01-18 23:00:00+00:00,457.02,457.3,456.16,456.16,13653
2022-01-19 09:00:00+00:00,455.88,457.39,455.46,457.27,16425
2022-01-19 10:00:00+00:00,457.19,457.54,456.91,457.54,12047
2022-01-19 11:00:00+00:00,457.6,457.9,456.7,457.71,17436
2022-01-19 12:00:00+00:00,457.73,457.9,457.11,457.76,178613
2022-01-19 13:00:00+00:00,457.73,458.81,457.7,458.63,115450
2022-01-19 14:00:00+00:00,458.68,459.61,457.76,459.48,1439331
2022-01-19 15:00:00+00:00,459.48,459.54,455.48,456.28,1805056
2022-01-19 16:00:00+00:00,456.28,456.87,454.73,456.73,1485168
2022-01-19 17:00:00+00:00,456.74,458.25,456.71,458.07,1007211
2022-01-19 18:00:00+00:00,458.11,458.17,456.09,456.44,865381
2022-01-19 19:00:00+00:00,456.42,456.66,454.25,455.36,996275
2022-01-19 20:00:00+00:00,455.37,456.11,451.46,451.79,3782731
2022-01-19 21:00:00+00:00,451.8,452.32,451.13,451.83,703068
2022-01-19 22:00:00+00:00,451.81,451.89,451.69,451.83,14756
2022-01-19 23:00:00+00:00,451.83,452.2,450.88,450.94,25352
2022-01-20 09:00:00+00:00,453.15,453.62,452.31,453.39,19585
2022-01-20 10:00:00+00:00,453.46,453.83,453.19,453.65,11788
2022-01-20 11:00:00+00:00,453.89,454.46,453.68,454.1,33977
2022-01-20 12:00:00+00:00,454.1,454.17,453.0,453.51,111478
2022-01-20 13:00:00+00:00,453.52,454.4,453.13,453.95,196184
2022-01-20 14:00:00+00:00,453.97,457.01,453.51,456.71,1859429
2022-01-20 15:00:00+00:00,456.72,458.37,455.53,458.06,1848221
2022-01-20 16:00:00+00:00,458.07,458.745,456.95,457.5,1196158
2022-01-20 17:00:00+00:00,457.51,457.85,456.48,456.73,701814
2022-01-20 18:00:00+00:00,456.72,456.72,455.17,455.285,1018579
2022-01-20 19:00:00+00:00,455.3,456.565,453.03,453.28,2126858
2022-01-20 20:00:00+00:00,453.255,453.87,446.26,446.78,8263054
2022-01-20 21:00:00+00:00,446.79,447.09,443.19,445.1,975711
2022-01-20 22:00:00+00:00,445.14,445.16,444.82,444.9,24954
2022-01-20 23:00:00+00:00,444.86,445.87,444.32,445.5,47068
2022-01-21 09:00:00+00:00,445.97,446.72,445.0,446.61,26965
2022-01-21 10:00:00+00:00,446.59,447.07,446.06,446.77,18482
2022-01-21 11:00:00+00:00,446.69,446.71,444.45,445.42,24350
2022-01-21 12:00:00+00:00,445.41,445.77,443.76,444.36,131043
2022-01-21 13:00:00+00:00,444.34,445.06,443.87,444.57,107499
2022-01-21 14:00:00+00:00,444.58,446.66,443.15,443.63,3497862
2022-01-21 15:00:00+00:00,443.62,447.12,440.66,446.09,5468793
2022-01-21 16:00:00+00:00,446.09,448.04,443.55,444.51,2933890
2022-01-21 17:00:00+00:00,444.5,445.01,442.1,442.86,2403205
2022-01-21 18:00:00+00:00,442.85,444.23,441.49,442.2,2561709
2022-01-21 19:00:00+00:00,442.18,443.3,439.86,439.95,2639325
2022-01-21 20:00:00+00:00,439.945,441.26,437.98,438.01,8445461
2022-01-21 21:00:00+00:00,438.0,438.69,437.6,437.6,1090630
2022-01-21 22:00:00+00:00,437.7,437.77,436.55,436.82,56557
2022-01-21 23:00:00+00:00,436.78,436.9,436.51,436.78,20985
2022-01-24 09:00:00+00:00,439.8,440.27,438.98,439.42,41592
2022-01-24 10:00:00+00:00,439.43,439.43,435.62,436.8,43195
2022-01-24 11:00:00+00:00,436.79,438.03,436.6,437.77,49518
2022-01-24 12:00:00+00:00,437.82,438.08,435.6,435.79,224440
2022-01-24 13:00:00+00:00,435.82,435.85,432.0,432.04,362907
2022-01-24 14:00:00+00:00,432.0,433.47,428.46,429.07,5495432
2022-01-24 15:00:00+00:00,429.09,430.94,425.75,428.79,5479087
2022-01-24 16:00:00+00:00,428.78,428.82,422.89,425.81,4185719
2022-01-24 17:00:00+00:00,425.81,426.36,420.76,425.3,4735279
2022-01-24 18:00:00+00:00,425.3,431.34,424.73,431.26,4622594
2022-01-24 19:00:00+00:00,431.27,433.04,426.04,430.31,5626022
2022-01-24 20:00:00+00:00,430.31,440.38,429.93,439.89,11381203
2022-01-24 21:00:00+00:00,439.85,440.55,438.6,440.18,1302970
2022-01-24 22:00:00+00:00,440.15,440.28,439.25,439.59,167751
2022-01-24 23:00:00+00:00,439.64,440.15,437.8,439.65,185782
2022-01-25 09:00:00+00:00,433.78,437.45,433.22,436.89,62212
2022-01-25 10:00:00+00:00,436.78,437.7,434.82,435.19,40120
2022-01-25 11:00:00+00:00,435.0,436.35,433.77,434.3,74232
2022-01-25 12:00:00+00:00,434.16,434.64,432.92,433.39,143878
2022-01-25 13:00:00+00:00,433.5,433.64,431.38,433.24,343162
2022-01-25 14:00:00+00:00,433.19,434.67,428.38,429.14,4474111
2022-01-25 15:00:00+00:00,429.12,433.98,427.15,431.13,5444503
2022-01-25 16:00:00+00:00,431.12,432.97,429.24,429.82,3341134
2022-01-25 17:00:00+00:00,429.82,432.85,429.49,431.54,2432434
2022-01-25 18:00:00+00:00,431.55,436.36,430.12,436.28,2264612
2022-01-25 19:00:00+00:00,436.3,439.73,434.91,439.5,2506673
2022-01-25 20:00:00+00:00,439.5,439.62,433.48,434.48,6735985
2022-01-25 21:00:00+00:00,434.48,435.17,429.21,430.0,688254
2022-01-25 22:00:00+00:00,429.95,430.5,429.67,430.45,34968
2022-01-25 23:00:00+00:00,430.4,436.37,430.4,435.01,126961
2022-01-26 09:00:00+00:00,437.45,440.48,437.45,439.52,33287
2022-01-26 10:00:00+00:00,439.5,440.41,438.77,440.01,15489
2022-01-26 11:00:00+00:00,440.2,441.25,439.96,441.25,46821
2022-01-26 12:00:00+00:00,441.24,441.5,439.37,440.0,100336
2022-01-26 13:00:00+00:00,440.05,441.69,440.05,441.03,144683
2022-01-26 14:00:00+00:00,441.0,442.35,438.79,441.95,2584323
2022-01-26 15:00:00+00:00,441.99,443.09,437.53,439.12,3500218
2022-01-26 16:00:00+00:00,439.12,441.4,438.25,440.69,2187031
2022-01-26 17:00:00+00:00,440.69,442.12,440.53,441.92,1707666
2022-01-26 18:00:00+00:00,441.91,442.01,440.05,440.72,1597023
2022-01-26 19:00:00+00:00,440.68,444.04,434.41,436.35,11408246
2022-01-26 20:00:00+00:00,436.32,436.32,428.86,433.46,15176305
2022-01-26 21:00:00+00:00,433.46,433.98,432.12,433.24,601696
2022-01-26 22:00:00+00:00,433.45,434.57,433.24,433.91,63947
2022-01-26 23:00:00+00:00,434.0,436.22,434.0,435.75,46598
2022-01-27 09:00:00+00:00,432.36,434.52,431.8,434.22,53768
2022-01-27 10:00:00+00:00,434.12,434.79,431.64,431.91,22100
2022-01-27 11:00:00+00:00,431.99,434.56,431.99,434.43,34571
2022-01-27 12:00:00+00:00,434.56,435.34,432.67,434.68,145669
2022-01-27 13:00:00+00:00,434.9,437.14,434.58,437.07,529498
2022-01-27 14:00:00+00:00,437.0,441.27,436.86,440.28,3563599
2022-01-27 15:00:00+00:00,440.27,441.59,435.88,439.19,3587888
2022-01-27 16:00:00+00:00,439.18,440.38,437.04,438.92,2984708
2022-01-27 17:00:00+00:00,438.92,439.03,432.54,434.01,3720795
2022-01-27 18:00:00+00:00,434.01,434.5,430.06,431.99,3823826
2022-01-27 19:00:00+00:00,431.98,434.27,429.85,431.12,3286567
2022-01-27 20:00:00+00:00,431.14,433.98,429.45,431.27,5515478
2022-01-27 21:00:00+00:00,431.28,433.91,430.77,433.83,586412
2022-01-27 22:00:00+00:00,433.71,435.83,433.12,434.52,121165
2022-01-27 23:00:00+00:00,434.49,434.69,433.0,433.08,32551
2022-01-28 09:00:00+00:00,432.21,432.88,431.13,431.55,3836
2022-01-28 10:00:00+00:00,431.55,431.55,429.9,430.5,6111
2022-01-28 11:00:00+00:00,430.79,430.79,428.72,429.58,34961
2022-01-28 12:00:00+00:00,429.88,430.14,426.18,427.29,91666
2022-01-28 13:00:00+00:00,427.43,431.67,426.92,430.77,295545
2022-01-28 14:00:00+00:00,430.84,433.13,427.88,428.51,3790848
2022-01-28 15:00:00+00:00,428.5,433.47,427.82,433.4,4357713
2022-01-28 16:00:00+00:00,433.45,437.09,432.08,436.92,3934347
2022-01-28 17:00:00+00:00,436.95,437.55,434.2,434.58,2401416
2022-01-28 18:00:00+00:00,434.57,436.94,434.45,436.2,2251353
2022-01-28 19:00:00+00:00,436.2,437.18,431.83,436.07,3440956
2022-01-28 20:00:00+00:00,436.07,442.0,435.59,441.89,8476749
2022-01-28 21:00:00+00:00,441.89,442.07,440.75,441.44,779491
2022-01-28 22:00:00+00:00,441.58,441.87,441.29,441.67,52211
2022-01-28 23:00:00+00:00,441.68,442.74,441.63,442.15,36610
2022-01-31 09:00:00+00:00,442.69,443.06,441.71,442.22,20390
2022-01-31 10:00:00+00:00,442.27,442.39,441.15,441.46,17162
2022-01-31 11:00:00+00:00,441.73,441.73,440.65,440.93,16884
2022-01-31 12:00:00+00:00,440.99,441.59,439.19,440.59,146570
2022-01-31 13:00:00+00:00,440.59,441.28,439.72,440.92,92294
2022-01-31 14:00:00+00:00,440.88,443.37,439.82,443.33,2662765
2022-01-31 15:00:00+00:00,443.33,445.79,443.28,445.18,3750447
2022-01-31 16:00:00+00:00,445.17,446.79,443.9,446.71,2364802
2022-01-31 17:00:00+00:00,446.71,447.52,445.66,447.32,1472217
2022-01-31 18:00:00+00:00,447.32,447.62,446.53,447.38,1685195
2022-01-31 19:00:00+00:00,447.38,448.38,447.2,448.08,1676602
2022-01-31 20:00:00+00:00,448.08,450.28,445.7,449.79,6508082
2022-01-31 21:00:00+00:00,449.78,449.82,448.49,448.58,605851
2022-01-31 22:00:00+00:00,448.5,448.96,448.49,448.8,18568
2022-01-31 23:00:00+00:00,448.85,449.19,448.5,448.77,13490
2022-02-01 09:00:00+00:00,450.09,450.55,447.78,448.84,10703
2022-02-01 10:00:00+00:00,448.81,449.31,448.4,448.69,3970
2022-02-01 11:00:00+00:00,448.79,449.64,448.5,448.65,8315
2022-02-01 12:00:00+00:00,448.74,449.81,448.6,449.48,49740
2022-02-01 13:00:00+00:00,449.51,450.49,449.4,450.45,137860
2022-02-01 14:00:00+00:00,450.5,451.02,448.62,449.77,2422795
2022-02-01 15:00:00+00:00,449.75,450.04,446.94,450.01,2945754
2022-02-01 16:00:00+00:00,450.0,451.02,448.99,450.68,2067108
2022-02-01 17:00:00+00:00,450.68,450.9,448.98,450.445,1375712
2022-02-01 18:00:00+00:00,450.42,450.7,449.53,450.435,1063588
2022-02-01 19:00:00+00:00,450.46,450.87,449.5,450.43,1333492
2022-02-01 20:00:00+00:00,450.43,453.63,450.26,452.97,4606388
2022-02-01 21:00:00+00:00,452.97,454.97,452.91,454.51,541203
2022-02-01 22:00:00+00:00,454.65,454.75,454.37,454.72,38884
2022-02-01 23:00:00+00:00,454.6,454.8,454.25,454.6,48799
2022-02-02 09:00:00+00:00,455.05,457.01,455.05,456.92,9958
2022-02-02 10:00:00+00:00,456.74,456.85,456.25,456.33,10915
2022-02-02 11:00:00+00:00,456.38,456.5,455.98,456.43,10157
2022-02-02 12:00:00+00:00,456.43,457.58,456.15,457.28,71517
2022-02-02 13:00:00+00:00,457.21,457.23,455.69,455.79,113503
2022-02-02 14:00:00+00:00,455.76,456.39,453.99,454.53,2241032
2022-02-02 15:00:00+00:00,454.54,456.07,453.39,455.09,2615569
2022-02-02 16:00:00+00:00,455.08,455.31,453.05,454.76,1881849
2022-02-02 17:00:00+00:00,454.76,456.84,454.31,456.83,1395081
2022-02-02 18:00:00+00:00,456.81,456.86,455.24,456.28,1179938
2022-02-02 19:00:00+00:00,456.27,457.715,455.49,457.0,1772582
2022-02-02 20:00:00+00:00,456.99,458.12,456.59,457.3,4014161
2022-02-02 21:00:00+00:00,457.3,457.54,453.51,454.35,929866
2022-02-02 22:00:00+00:00,454.37,454.37,453.85,453.98,20764
2022-02-02 23:00:00+00:00,454.05,454.34,452.53,452.7,30098
2022-02-03 09:00:00+00:00,453.45,453.55,452.03,452.1,11223
2022-02-03 10:00:00+00:00,452.16,452.8,451.93,452.19,5982
2022-02-03 11:00:00+00:00,452.06,452.64,451.62,452.28,15032
2022-02-03 12:00:00+00:00,452.45,453.56,451.89,453.22,89103
2022-02-03 13:00:00+00:00,453.12,453.12,450.72,450.77,168586
2022-02-03 14:00:00+00:00,450.75,452.34,450.01,450.29,2855856
2022-02-03 15:00:00+00:00,450.29,452.91,450.05,451.98,2648081
2022-02-03 16:00:00+00:00,451.98,452.97,450.17,450.2,1609714
2022-02-03 17:00:00+00:00,450.21,450.63,449.19,449.91,1634709
2022-02-03 18:00:00+00:00,449.92,450.7,449.04,449.98,1184072
2022-02-03 19:00:00+00:00,449.95,450.59,447.7,448.27,1622693
2022-02-03 20:00:00+00:00,448.27,449.37,445.71,446.64,5305985
2022-02-03 21:00:00+00:00,446.68,451.99,446.61,451.64,824018
2022-02-03 22:00:00+00:00,451.83,451.99,450.7,451.2,49644
2022-02-03 23:00:00+00:00,451.2,451.89,450.88,451.4,30297
2022-02-04 09:00:00+00:00,450.21,450.55,449.61,449.63,6716
2022-02-04 10:00:00+00:00,449.52,449.52,447.0,447.66,14422
2022-02-04 11:00:00+00:00,447.37,447.65,445.25,445.26,33650
2022-02-04 12:00:00+00:00,445.21,447.9,445.21,447.59,264032
2022-02-04 13:00:00+00:00,447.56,447.66,443.98,444.38,359615
2022-02-04 14:00:00+00:00,444.4,448.31,443.49,447.19,2014932
2022-02-04 15:00:00+00:00,447.18,448.73,444.23,444.67,2820380
2022-02-04 16:00:00+00:00,444.71,447.85,443.84,446.84,2187227
2022-02-04 17:00:00+00:00,446.86,448.625,446.45,448.57,1393250
2022-02-04 18:00:00+00:00,448.56,450.825,448.56,450.64,2215880
2022-02-04 19:00:00+00:00,450.64,451.14,449.32,451.05,1954654
2022-02-04 20:00:00+00:00,451.06,452.78,448.59,448.72,4418008
2022-02-04 21:00:00+00:00,448.72,449.06,447.78,448.05,576330
2022-02-04 22:00:00+00:00,447.91,448.16,447.63,447.95,31803
2022-02-04 23:00:00+00:00,448.1,448.45,448.0,448.35,9793
2022-02-07 09:00:00+00:00,448.03,448.77,447.0,447.77,5517
2022-02-07 10:00:00+00:00,447.9,448.32,447.55,447.55,7641
2022-02-07 11:00:00+00:00,447.75,448.63,447.4,448.25,12214
2022-02-07 12:00:00+00:00,448.38,449.82,448.33,449.52,46657
2022-02-07 13:00:00+00:00,449.48,450.35,449.33,449.81,197667
2022-02-07 14:00:00+00:00,449.79,450.41,448.21,449.93,2235895
2022-02-07 15:00:00+00:00,449.94,450.86,448.49,449.79,2208386
2022-02-07 16:00:00+00:00,449.78,450.09,447.11,448.19,1721991
2022-02-07 17:00:00+00:00,448.18,448.24,446.77,447.65,1180469
2022-02-07 18:00:00+00:00,447.63,449.61,447.44,449.41,1127842
2022-02-07 19:00:00+00:00,449.43,450.46,448.85,449.92,1124092
2022-02-07 20:00:00+00:00,449.91,450.99,445.85,447.24,4248745
2022-02-07 21:00:00+00:00,447.23,448.05,447.19,447.96,403373
2022-02-07 22:00:00+00:00,447.96,448.13,447.87,448.08,20825
2022-02-07 23:00:00+00:00,448.05,448.32,447.77,448.19,25187
2022-02-08 09:00:00+00:00,448.14,449.08,447.75,447.75,8462
2022-02-08 10:00:00+00:00,447.54,447.81,447.18,447.63,4821
2022-02-08 11:00:00+00:00,447.5,447.6,446.25,446.52,25438
2022-02-08 12:00:00+00:00,446.6,446.7,445.95,446.58,25055
2022-02-08 13:00:00+00:00,446.57,447.17,446.32,446.84,100456
2022-02-08 14:00:00+00:00,446.83,447.47,446.06,446.43,1754292
2022-02-08 15:00:00+00:00,446.41,448.3,445.22,447.9,1825472
2022-02-08 16:00:00+00:00,447.92,450.26,447.88,450.08,1527316
2022-02-08 17:00:00+00:00,450.08,451.27,449.47,450.59,985895
2022-02-08 18:00:00+00:00,450.59,450.64,449.63,450.36,852586
2022-02-08 19:00:00+00:00,450.36,450.82,448.18,448.7,1170542
2022-02-08 20:00:00+00:00,448.71,451.92,448.1,450.89,3109135
2022-02-08 21:00:00+00:00,450.88,451.68,450.67,451.38,307381
2022-02-08 22:00:00+00:00,451.31,451.51,451.22,451.28,6517
2022-02-08 23:00:00+00:00,451.39,452.1,451.39,452.01,7489
2022-02-09 09:00:00+00:00,453.63,454.07,453.51,453.66,10163
2022-02-09 10:00:00+00:00,453.55,454.25,453.5,454.05,5196
2022-02-09 11:00:00+00:00,454.05,454.46,453.67,454.35,10868
2022-02-09 12:00:00+00:00,454.35,454.91,454.25,454.7,70479
2022-02-09 13:00:00+00:00,454.73,455.25,454.42,454.9,57574
2022-02-09 14:00:00+00:00,454.99,456.36,454.9,455.35,2148556
2022-02-09 15:00:00+00:00,455.36,456.79,455.16,456.78,2148250
2022-02-09 16:00:00+00:00,456.77,457.03,455.52,455.88,1586502
2022-02-09 17:00:00+00:00,455.88,456.7,455.35,456.66,1093161
2022-02-09 18:00:00+00:00,456.66,456.86,456.1,456.76,776019
2022-02-09 19:00:00+00:00,456.77,457.59,456.61,456.645,1272611
2022-02-09 20:00:00+00:00,456.66,457.8,455.76,457.5,4159192
2022-02-09 21:00:00+00:00,457.5,458.02,457.05,457.69,549328
2022-02-09 22:00:00+00:00,457.69,457.79,457.62,457.79,13228
2022-02-09 23:00:00+00:00,457.88,457.88,457.25,457.37,15382
2022-02-10 09:00:00+00:00,456.18,456.7,456.0,456.44,5801
2022-02-10 10:00:00+00:00,456.37,456.9,456.16,456.82,7871
2022-02-10 11:00:00+00:00,456.88,456.99,456.54,456.55,19112
2022-02-10 12:00:00+00:00,456.63,457.36,456.55,457.12,26791
2022-02-10 13:00:00+00:00,457.17,457.88,452.78,453.11,593886
2022-02-10 14:00:00+00:00,453.06,455.54,450.9,455.17,2888878
2022-02-10 15:00:00+00:00,455.17,457.7,455.02,455.51,3400634
2022-02-10 16:00:00+00:00,455.5,456.33,454.26,456.2,2332478
2022-02-10 17:00:00+00:00,456.21,456.53,452.76,453.75,2731303
2022-02-10 18:00:00+00:00,453.68,454.37,450.0,452.07,3119540
2022-02-10 19:00:00+00:00,452.06,452.23,449.46,449.87,2422168
2022-02-10 20:00:00+00:00,449.86,451.15,447.2,449.38,5823411
2022-02-10 21:00:00+00:00,449.38,449.43,448.04,449.05,407216
2022-02-10 22:00:00+00:00,449.07,449.13,448.8,449.02,23804
2022-02-10 23:00:00+00:00,449.0,449.32,447.92,448.02,14449
2022-02-11 09:00:00+00:00,446.82,447.75,446.4,446.73,15138
2022-02-11 10:00:00+00:00,446.7,447.45,446.7,447.45,3984
2022-02-11 11:00:00+00:00,447.38,447.38,446.59,446.93,7876
2022-02-11 12:00:00+00:00,446.97,449.3,446.88,448.37,67123
2022-02-11 13:00:00+00:00,448.37,450.24,448.0,449.87,227781
2022-02-11 14:00:00+00:00,449.88,451.6,448.8,449.18,2690495
2022-02-11 15:00:00+00:00,449.16,450.81,448.28,449.0,2879339
2022-02-11 16:00:00+00:00,449.03,450.14,446.82,447.92,2307575
2022-02-11 17:00:00+00:00,447.9,448.67,446.39,446.68,1320156
2022-02-11 18:00:00+00:00,446.68,447.7,441.0,441.77,4342467
2022-02-11 19:00:00+00:00,441.72,443.9,439.43,440.95,5959379
2022-02-11 20:00:00+00:00,440.95,442.79,438.95,440.51,6762745
2022-02-11 21:00:00+00:00,440.5,442.0,439.95,441.5,754622
2022-02-11 22:00:00+00:00,441.5,441.7,441.2,441.5,7347
2022-02-11 23:00:00+00:00,441.5,441.5,440.75,440.8,10873
2022-02-14 09:00:00+00:00,436.61,437.63,435.8,436.11,30301
2022-02-14 10:00:00+00:00,436.01,438.33,435.2,437.52,14926
2022-02-14 11:00:00+00:00,437.21,437.84,436.6,437.39,8285
2022-02-14 12:00:00+00:00,437.61,441.69,436.5,440.5,323099
2022-02-14 13:00:00+00:00,440.51,441.38,438.79,439.58,403215
2022-02-14 14:00:00+00:00,439.48,441.28,438.97,440.17,2463229
2022-02-14 15:00:00+00:00,440.15,440.41,437.36,437.88,3016596
2022-02-14 16:00:00+00:00,437.88,440.675,437.62,440.17,2715938
2022-02-14 17:00:00+00:00,440.19,441.49,439.55,440.9,1543451
2022-02-14 18:00:00+00:00,440.91,441.6,436.14,436.24,2699341
2022-02-14 19:00:00+00:00,436.25,438.88,435.34,438.08,4421175
2022-02-14 20:00:00+00:00,438.1,440.2,436.81,439.04,5580573
2022-02-14 21:00:00+00:00,439.05,439.48,438.88,439.02,362448
2022-02-14 22:00:00+00:00,439.23,439.28,439.0,439.18,9065
2022-02-14 23:00:00+00:00,439.11,439.92,439.11,439.81,5244
2022-02-15 09:00:00+00:00,443.9,444.9,443.74,444.41,23334
2022-02-15 10:00:00+00:00,444.63,445.3,443.7,444.81,24780
2022-02-15 11:00:00+00:00,444.93,446.0,444.73,445.44,29780
2022-02-15 12:00:00+00:00,445.43,446.33,444.89,445.77,183020
2022-02-15 13:00:00+00:00,445.84,445.91,443.93,444.05,213572
2022-02-15 14:00:00+00:00,444.09,445.78,443.45,444.03,1836830
2022-02-15 15:00:00+00:00,444.04,445.92,443.5,445.51,1839328
2022-02-15 16:00:00+00:00,445.51,445.98,444.76,445.595,1276147
2022-02-15 17:00:00+00:00,445.61,445.91,443.18,443.87,1196656
2022-02-15 18:00:00+00:00,443.875,445.6,443.76,445.49,939412
2022-02-15 19:00:00+00:00,445.5,445.73,444.46,445.35,1477093
2022-02-15 20:00:00+00:00,445.35,446.28,443.86,446.07,4858062
2022-02-15 21:00:00+00:00,446.07,446.07,444.86,445.36,520424
2022-02-15 22:00:00+00:00,445.29,445.45,445.1,445.38,17065
2022-02-15 23:00:00+00:00,445.4,445.5,444.85,444.85,11834
2022-02-16 09:00:00+00:00,447.1,447.75,445.88,446.13,13426
2022-02-16 10:00:00+00:00,445.72,445.88,444.78,445.64,9534
2022-02-16 11:00:00+00:00,445.64,445.95,445.18,445.85,6669
2022-02-16 12:00:00+00:00,445.64,446.01,444.74,445.02,83166
2022-02-16 13:00:00+00:00,445.14,446.03,444.04,444.19,116509
2022-02-16 14:00:00+00:00,444.32,444.81,442.435,442.77,1660952
2022-02-16 15:00:00+00:00,442.77,443.585,442.25,442.99,1548482
2022-02-16 16:00:00+00:00,443.03,443.76,442.77,443.62,931856
2022-02-16 17:00:00+00:00,443.61,443.965,441.94,442.88,955754
2022-02-16 18:00:00+00:00,442.865,443.35,442.5,443.03,708286
2022-02-16 19:00:00+00:00,442.99,447.22,442.04,446.58,3623647
2022-02-16 20:00:00+00:00,446.59,448.05,446.27,446.63,3366316
2022-02-16 21:00:00+00:00,446.63,446.76,446.0,446.11,311820
2022-02-16 22:00:00+00:00,446.1,446.51,446.1,446.18,19249
2022-02-16 23:00:00+00:00,446.16,447.0,445.7,445.7,19919
2022-02-17 09:00:00+00:00,444.32,444.63,443.53,444.05,10424
2022-02-17 10:00:00+00:00,444.0,444.82,443.85,444.57,2709
2022-02-17 11:00:00+00:00,444.46,444.53,443.99,444.47,13710
2022-02-17 12:00:00+00:00,444.91,445.69,444.39,445.46,93963
2022-02-17 13:00:00+00:00,445.5,446.05,442.8,442.97,185334
2022-02-17 14:00:00+00:00,442.97,444.5,440.54,440.79,2322198
2022-02-17 15:00:00+00:00,440.78,441.66,439.81,440.92,2594439
2022-02-17 16:00:00+00:00,440.9,442.11,440.63,441.2,1324178
2022-02-17 17:00:00+00:00,441.21,441.85,440.72,441.12,885872
2022-02-17 18:00:00+00:00,441.14,441.27,439.97,440.325,936148
2022-02-17 19:00:00+00:00,440.32,440.32,438.3,438.37,1382034
2022-02-17 20:00:00+00:00,438.36,438.6,436.43,437.12,6072722
2022-02-17 21:00:00+00:00,437.12,437.58,436.37,437.12,550708
2022-02-17 22:00:00+00:00,437.28,437.28,436.92,437.04,15620
2022-02-17 23:00:00+00:00,436.99,437.68,436.53,437.46,13501
2022-02-18 09:00:00+00:00,439.47,439.66,438.63,439.51,4811
2022-02-18 10:00:00+00:00,439.51,439.59,439.07,439.19,6741
2022-02-18 11:00:00+00:00,439.09,439.49,438.39,438.86,9102
2022-02-18 12:00:00+00:00,438.93,439.46,438.4,439.37,65142
2022-02-18 13:00:00+00:00,439.37,439.61,435.67,437.17,483421
